date;sensor;temperature;vibration
2020-01-05 23:04:31;57;345.35;778.42
2020-01-05 23:04:31;69;417.58;-9350.43
2020-01-05 23:04:31;75;152.01;1277.19
2020-01-06 15:33:32;4;364.22;3117.36
2020-01-06 15:33:32;17;250.9;4864.17
2020-01-06 15:33:32;25;98.72;873.28
2020-01-06 15:33:32;29;482.98;4960.12
2020-01-06 15:33:32;32;32.95;3740.57
2020-01-06 15:33:32;40;312.47;6068.88
2020-01-06 15:33:32;92;210.04;-3493.1
2020-02-29 18:10:45;1;153.24;-8570.73
2020-02-29 18:10:45;10;93.99;9144.59
2020-02-29 18:10:45;13;31.05;-5890.41
2020-02-29 18:10:45;28;208.1;-5194.03
2020-02-29 18:10:45;58;387.42;-5559.12
2020-02-29 18:10:45;91;442.05;-5378.81
2020-02-29 18:10:45;97;61.69;-2530.25
2020-02-06 23:01:37;5;242.36;-1494.87
2020-02-06 23:01:37;43;414.21;9811.9
2020-02-06 23:01:37;44;67.44;3252.19
2020-02-06 23:01:37;67;193.82;220.65
2019-12-23 19:22:54;3;461.22;9047.24
2019-12-23 19:22:54;9;262.75;-3502.92
2019-12-23 19:22:54;22;269.11;235.56
2019-12-23 19:22:54;23;246.8;2463.5
2019-12-23 19:22:54;48;197.56;839.33
2019-12-23 19:22:54;68;306.27;1055.97
2019-12-23 19:22:54;71;351.13;-1902.34
2019-12-23 19:22:54;73;275.94;7220.45
2019-12-23 19:22:54;85;290.16;229.85
2020-01-16 16:29:54;5;383.2;3659.53
2020-01-16 16:29:54;43;102.45;-8932.12
2020-01-16 16:29:54;44;97.98;-1626.98
2020-01-16 16:29:54;67;417.94;1369.35
2020-01-29 03:11:42;4;412.26;3776.79
2020-01-29 03:11:42;17;4.03;8987.56
2020-01-29 03:11:42;25;30.03;8659.79
2020-01-29 03:11:42;29;40.67;-5646.29
2020-01-29 03:11:42;32;103.45;5841.64
2020-01-29 03:11:42;40;247.4;7792.36
2020-01-29 03:11:42;92;146.91;-480.74
2020-01-30 09:16:40;5;107.56;2063.0
2020-01-30 09:16:40;43;86.17;7580.83
2020-01-30 09:16:40;44;382.72;-8498.58
2020-01-30 09:16:40;67;341.77;4987.73
2020-01-28 04:12:56;12;286.07;-851.56
2020-01-28 04:12:56;16;161.18;2880.44
2020-01-28 04:12:56;27;290.06;-6502.38
2020-01-28 04:12:56;51;187.55;-468.34
2020-01-28 04:12:56;56;257.09;8749.34
2020-01-28 04:12:56;81;302.08;7553.59
2020-01-28 04:12:56;89;64.25;-7672.36
2020-01-22 22:12:42;4;65.6;2103.7
2020-01-22 22:12:42;17;89.71;3321.08
2020-01-22 22:12:42;25;269.02;7665.5
2020-01-22 22:12:42;29;277.52;542.58
2020-01-22 22:12:42;32;415.36;-3948.99
2020-01-22 22:12:42;40;201.47;4257.15
2020-01-22 22:12:42;92;432.14;7838.11
2019-12-25 09:39:29;12;48.64;-1357.35
2019-12-25 09:39:29;16;449.77;3236.26
2019-12-25 09:39:29;27;483.6;-7267.97
2019-12-25 09:39:29;51;379.16;4505.99
2019-12-25 09:39:29;56;443.03;8679.35
2019-12-25 09:39:29;81;442.61;-4937.61
2019-12-25 09:39:29;89;400.66;4393.17
2020-01-28 17:18:54;14;6.47;4111.88
2020-01-28 17:18:54;31;463.14;-6754.31
2020-01-28 17:18:54;53;327.94;-8081.53
2020-01-28 17:18:54;62;309.85;-2091.38
2020-01-28 17:18:54;77;129.19;5465.87
2020-01-28 17:18:54;79;375.72;-630.6
2020-01-28 17:18:54;83;204.79;-5985.96
2020-01-28 17:18:54;94;77.69;8435.29
2020-01-04 04:31:36;14;179.98;8500.25
2020-01-04 04:31:36;31;113.58;-6431.07
2020-01-04 04:31:36;53;476.68;2815.65
2020-01-04 04:31:36;62;83.22;-3307.31
2020-01-04 04:31:36;77;356.29;-7273.67
2020-01-04 04:31:36;79;493.12;9521.95
2020-01-04 04:31:36;83;291.79;8364.93
2020-01-04 04:31:36;94;152.72;-825.12
2020-02-11 22:44:35;34;145.89;-891.12
2020-02-11 22:44:35;46;86.51;-1604.97
2020-02-11 22:44:35;47;251.09;6335.45
2020-02-11 22:44:35;52;187.27;9475.33
2020-02-11 22:44:35;74;86.94;5486.0
2020-02-11 22:44:35;78;71.92;-7429.14
2020-02-11 22:44:35;84;379.81;-1438.08
2020-01-13 20:51:04;5;183.55;4692.37
2020-01-13 20:51:04;43;270.83;-1818.74
2020-01-13 20:51:04;44;142.45;-8760.89
2020-01-13 20:51:04;67;406.12;-8717.8
2020-02-23 02:15:48;14;210.91;9023.71
2020-02-23 02:15:48;31;206.47;-8314.64
2020-02-23 02:15:48;53;102.13;7739.37
2020-02-23 02:15:48;62;78.08;-2312.85
2020-02-23 02:15:48;77;241.6;5061.9
2020-02-23 02:15:48;79;155.11;2719.06
2020-02-23 02:15:48;83;435.04;-9057.66
2020-02-23 02:15:48;94;267.07;-7839.07
2020-01-09 17:11:20;11;340.35;-5166.78
2020-01-09 17:11:20;15;313.56;8894.81
2020-01-09 17:11:20;20;227.06;-6794.01
2020-01-09 17:11:20;21;78.43;4414.65
2020-01-09 17:11:20;36;274.27;-4919.01
2020-01-09 17:11:20;59;349.99;2915.58
2019-12-31 16:04:35;1;52.72;9464.12
2019-12-31 16:04:35;10;24.43;-6468.74
2019-12-31 16:04:35;13;358.43;-6257.05
2019-12-31 16:04:35;28;214.46;-9020.86
2019-12-31 16:04:35;58;151.35;-1427.74
2019-12-31 16:04:35;91;236.05;-3040.69
2019-12-31 16:04:35;97;473.68;293.25
2019-12-12 15:28:56;11;255.12;4324.69
2019-12-12 15:28:56;15;439.36;-1508.85
2019-12-12 15:28:56;20;186.57;-1771.08
2019-12-12 15:28:56;21;9.28;-4112.14
2019-12-12 15:28:56;36;31.65;-1460.08
2019-12-12 15:28:56;59;462.89;9439.45
2020-02-27 11:06:20;11;381.5;8536.22
2020-02-27 11:06:20;15;284.86;1089.41
2020-02-27 11:06:20;20;129.1;-560.94
2020-02-27 11:06:20;21;10.05;-9483.19
2020-02-27 11:06:20;36;295.16;206.38
2020-02-27 11:06:20;59;7.71;-6805.79
2020-01-24 22:53:36;12;251.84;-5714.31
2020-01-24 22:53:36;16;430.84;-5441.04
2020-01-24 22:53:36;27;359.51;707.17
2020-01-24 22:53:36;51;206.6;-1809.71
2020-01-24 22:53:36;56;422.95;3775.59
2020-01-24 22:53:36;81;137.69;-4337.28
2020-01-24 22:53:36;89;347.85;9957.3
2019-12-28 06:18:06;37;498.03;9227.6
2019-12-28 06:18:06;38;346.46;7321.43
2019-12-28 06:18:06;39;21.83;-5757.43
2019-12-28 06:18:06;41;177.38;-803.0
2019-12-28 06:18:06;65;53.64;-6269.6
2019-12-28 06:18:06;66;291.58;-6260.18
2019-12-28 06:18:06;76;163.06;4815.87
2019-12-28 06:18:06;80;271.07;5047.93
2019-12-28 06:18:06;100;165.55;-6994.9
2020-01-03 12:02:09;8;275.07;-3773.27
2020-01-03 12:02:09;45;56.39;7834.42
2020-01-03 12:02:09;61;395.94;-7934.09
2020-01-03 12:02:09;87;485.56;9849.91
2020-01-03 12:02:09;88;309.35;7842.7
2020-01-03 12:02:09;93;263.32;-9072.31
2020-01-24 09:39:00;6;59.0;-1548.63
2020-01-24 09:39:00;18;22.23;-3964.38
2020-01-24 09:39:00;49;101.94;-1441.93
2020-01-24 09:39:00;50;184.15;3402.21
2020-01-24 09:39:00;60;368.41;-105.43
2020-01-24 09:39:00;64;356.53;2399.59
2020-01-24 09:39:00;86;265.92;-6842.33
2020-01-24 09:39:00;90;158.52;4798.22
2020-01-24 09:39:00;95;49.44;5773.22
2020-02-26 16:38:25;2;200.52;5574.24
2020-02-26 16:38:25;7;72.55;-7229.32
2020-02-26 16:38:25;19;293.71;2460.23
2020-02-26 16:38:25;26;133.57;3329.84
2020-02-26 16:38:25;30;425.34;8585.69
2020-02-26 16:38:25;57;30.18;7764.41
2020-02-26 16:38:25;69;106.13;4719.69
2020-02-26 16:38:25;75;439.1;-116.26
2020-02-24 22:30:37;4;316.52;-6297.31
2020-02-24 22:30:37;17;135.76;-651.28
2020-02-24 22:30:37;25;141.65;-6362.69
2020-02-24 22:30:37;29;152.72;1843.24
2020-02-24 22:30:37;32;223.11;-7234.67
2020-02-24 22:30:37;40;249.86;7342.57
2020-02-24 22:30:37;92;120.5;3668.62
2019-12-21 01:45:26;37;34.99;2978.23
2019-12-21 01:45:26;38;63.57;8466.67
2019-12-21 01:45:26;39;137.83;-8975.76
2019-12-21 01:45:26;41;341.53;-6838.24
2019-12-21 01:45:26;65;256.74;3642.91
2019-12-21 01:45:26;66;227.01;6720.69
2019-12-21 01:45:26;76;92.15;4883.97
2019-12-21 01:45:26;80;123.18;-4449.6
2019-12-21 01:45:26;100;136.45;8565.82
2020-01-31 07:14:50;34;163.92;4478.71
2020-01-31 07:14:50;46;302.04;7036.96
2020-01-31 07:14:50;47;166.58;3482.73
2020-01-31 07:14:50;52;9.56;9217.76
2020-01-31 07:14:50;74;50.18;8404.09
2020-01-31 07:14:50;78;107.28;995.61
2020-01-31 07:14:50;84;103.48;-5612.7
2020-02-09 05:47:29;24;234.48;6414.06
2020-02-09 05:47:29;33;464.95;6165.62
2020-02-09 05:47:29;35;460.33;-5161.8
2020-02-09 05:47:29;55;459.53;-3812.77
2020-02-09 05:47:29;63;245.98;-1313.02
2020-02-09 05:47:29;70;425.88;3757.24
2020-02-09 05:47:29;72;66.28;4568.05
2020-02-09 05:47:29;82;60.74;6018.93
2020-02-09 05:47:29;96;468.07;9919.18
2020-01-01 22:18:04;6;269.78;6962.03
2020-01-01 22:18:04;18;300.44;-5629.1
2020-01-01 22:18:04;49;152.96;-3532.09
2020-01-01 22:18:04;50;395.27;5931.09
2020-01-01 22:18:04;60;452.61;8122.74
2020-01-01 22:18:04;64;56.09;-5795.26
2020-01-01 22:18:04;86;101.04;-1361.31
2020-01-01 22:18:04;90;383.04;1494.02
2020-01-01 22:18:04;95;448.36;4566.61
2019-12-03 23:14:19;2;391.52;5020.95
2019-12-03 23:14:19;7;456.49;6019.65
2019-12-03 23:14:19;19;377.64;-2407.87
2019-12-03 23:14:19;26;333.29;4967.51
2019-12-03 23:14:19;30;116.81;240.52
2019-12-03 23:14:19;57;154.09;1758.3
2019-12-03 23:14:19;69;315.26;3065.02
2019-12-03 23:14:19;75;320.05;7913.98
2020-03-04 14:23:31;4;327.65;7447.39
2020-03-04 14:23:31;17;486.09;-9394.9
2020-03-04 14:23:31;25;369.89;5756.51
2020-03-04 14:23:31;29;310.53;2108.91
2020-03-04 14:23:31;32;362.34;-1436.34
2020-03-04 14:23:31;40;388.16;-3881.91
2020-03-04 14:23:31;92;217.45;-2094.09
2020-02-13 13:19:06;5;130.77;-9692.18
2020-02-13 13:19:06;43;392.24;-5570.74
2020-02-13 13:19:06;44;483.15;7142.03
2020-02-13 13:19:06;67;469.97;-5684.82
2019-12-18 04:14:10;1;482.1;537.24
2019-12-18 04:14:10;10;109.74;4159.16
2019-12-18 04:14:10;13;275.29;5470.2
2019-12-18 04:14:10;28;2.39;-5627.14
2019-12-18 04:14:10;58;498.4;-5590.16
2019-12-18 04:14:10;91;69.08;-9878.74
2019-12-18 04:14:10;97;107.6;-4378.44
2019-12-28 13:58:14;1;158.06;-4366.92
2019-12-28 13:58:14;10;74.9;1736.54
2019-12-28 13:58:14;13;359.2;1955.08
2019-12-28 13:58:14;28;224.49;-3023.07
2019-12-28 13:58:14;58;421.63;3675.22
2019-12-28 13:58:14;91;416.67;-6284.66
2019-12-28 13:58:14;97;493.2;8536.87
2020-01-27 03:54:26;1;368.55;-6743.45
2020-01-27 03:54:26;10;127.56;-1379.18
2020-01-27 03:54:26;13;50.84;9388.54
2020-01-27 03:54:26;28;378.36;4981.03
2020-01-27 03:54:26;58;376.91;3809.88
2020-01-27 03:54:26;91;53.53;9184.91
2020-01-27 03:54:26;97;439.24;8508.65
2019-12-29 16:31:31;8;411.47;9979.04
2019-12-29 16:31:31;45;276.98;-9562.0
2019-12-29 16:31:31;61;173.79;-4075.33
2019-12-29 16:31:31;87;473.4;-2436.72
2019-12-29 16:31:31;88;65.12;-9573.65
2019-12-29 16:31:31;93;487.96;2641.18
2020-01-16 22:24:47;24;376.98;8867.01
2020-01-16 22:24:47;33;479.43;3561.96
2020-01-16 22:24:47;35;382.72;-7674.97
2020-01-16 22:24:47;55;122.97;2776.9
2020-01-16 22:24:47;63;257.13;-9884.58
2020-01-16 22:24:47;70;336.11;3911.43
2020-01-16 22:24:47;72;176.29;6163.63
2020-01-16 22:24:47;82;47.79;-2165.31
2020-01-16 22:24:47;96;426.62;-9003.81
2020-02-10 06:56:10;3;250.73;-2331.91
2020-02-10 06:56:10;9;264.53;933.02
2020-02-10 06:56:10;22;91.09;-2892.6
2020-02-10 06:56:10;23;444.08;-6163.28
2020-02-10 06:56:10;48;37.45;-4374.23
2020-02-10 06:56:10;68;472.92;-1840.08
2020-02-10 06:56:10;71;477.63;-7937.92
2020-02-10 06:56:10;73;469.26;-6870.62
2020-02-10 06:56:10;85;128.05;-6469.06
2020-03-07 03:35:13;5;480.29;-6196.56
2020-03-07 03:35:13;43;277.97;-8690.62
2020-03-07 03:35:13;44;335.69;4844.6
2020-03-07 03:35:13;67;389.05;-1915.95
2020-01-19 18:03:33;11;357.31;-319.46
2020-01-19 18:03:33;15;165.34;5951.54
2020-01-19 18:03:33;20;82.22;6596.17
2020-01-19 18:03:33;21;65.18;-479.1
2020-01-19 18:03:33;36;190.25;6906.8
2020-01-19 18:03:33;59;246.75;3211.76
2020-02-27 09:36:07;12;81.42;9626.23
2020-02-27 09:36:07;16;122.08;-7590.13
2020-02-27 09:36:07;27;472.28;-4018.85
2020-02-27 09:36:07;51;282.05;9879.63
2020-02-27 09:36:07;56;368.28;-6324.26
2020-02-27 09:36:07;81;123.04;-628.15
2020-02-27 09:36:07;89;362.56;-6576.68
2019-12-17 15:12:42;8;280.65;3411.61
2019-12-17 15:12:42;45;352.84;9818.56
2019-12-17 15:12:42;61;426.38;4641.4
2019-12-17 15:12:42;87;444.36;-6255.99
2019-12-17 15:12:42;88;275.0;-4445.29
2019-12-17 15:12:42;93;376.2;-4861.5
2020-03-01 20:20:05;3;199.11;-2735.73
2020-03-01 20:20:05;9;37.18;2792.86
2020-03-01 20:20:05;22;133.36;7847.56
2020-03-01 20:20:05;23;420.91;-1384.26
2020-03-01 20:20:05;48;429.51;-4124.87
2020-03-01 20:20:05;68;26.17;-6467.12
2020-03-01 20:20:05;71;417.01;4730.59
2020-03-01 20:20:05;73;161.8;7447.0
2020-03-01 20:20:05;85;22.47;9966.68
2019-12-22 04:59:47;5;445.17;-9182.63
2019-12-22 04:59:47;43;187.93;-1602.44
2019-12-22 04:59:47;44;430.4;-5023.62
2019-12-22 04:59:47;67;487.03;6087.4
2020-01-20 19:57:03;1;380.6;-6673.81
2020-01-20 19:57:03;10;97.6;4996.03
2020-01-20 19:57:03;13;289.45;1056.16
2020-01-20 19:57:03;28;299.5;-990.76
2020-01-20 19:57:03;58;46.2;1792.7
2020-01-20 19:57:03;91;330.65;-2225.06
2020-01-20 19:57:03;97;367.64;9590.36
2020-01-24 00:11:34;2;354.32;8736.01
2020-01-24 00:11:34;7;425.45;-4055.99
2020-01-24 00:11:34;19;334.79;-4109.92
2020-01-24 00:11:34;26;285.52;-8530.4
2020-01-24 00:11:34;30;268.01;8209.69
2020-01-24 00:11:34;57;116.38;8208.6
2020-01-24 00:11:34;69;368.94;3952.8
2020-01-24 00:11:34;75;309.24;505.81
2019-12-24 16:04:02;2;83.72;9628.37
2019-12-24 16:04:02;7;24.52;-4139.56
2019-12-24 16:04:02;19;212.64;-1675.96
2019-12-24 16:04:02;26;462.73;-2505.9
2019-12-24 16:04:02;30;49.97;3657.43
2019-12-24 16:04:02;57;264.58;-661.72
2019-12-24 16:04:02;69;153.91;9592.58
2019-12-24 16:04:02;75;55.73;-5479.01
2019-12-08 16:14:42;1;396.27;8057.03
2019-12-08 16:14:42;10;433.52;9985.92
2019-12-08 16:14:42;13;351.85;9916.96
2019-12-08 16:14:42;28;189.27;-8638.53
2019-12-08 16:14:42;58;256.72;-4922.51
2019-12-08 16:14:42;91;381.6;-920.07
2019-12-08 16:14:42;97;272.85;6939.11
2020-01-22 10:35:05;14;279.85;4197.69
2020-01-22 10:35:05;31;237.09;2344.13
2020-01-22 10:35:05;53;255.43;8481.89
2020-01-22 10:35:05;62;40.74;8973.93
2020-01-22 10:35:05;77;88.41;3761.21
2020-01-22 10:35:05;79;409.83;503.25
2020-01-22 10:35:05;83;57.99;-769.67
2020-01-22 10:35:05;94;364.78;-2900.87
2020-01-01 13:38:33;24;354.27;4739.23
2020-01-01 13:38:33;33;101.62;368.36
2020-01-01 13:38:33;35;220.75;3476.6
2020-01-01 13:38:33;55;395.21;3319.67
2020-01-01 13:38:33;63;314.84;2963.86
2020-01-01 13:38:33;70;125.04;-3972.55
2020-01-01 13:38:33;72;274.53;4864.18
2020-01-01 13:38:33;82;285.41;-2162.8
2020-01-01 13:38:33;96;211.1;-5740.86
2019-12-12 09:45:55;4;37.67;3226.29
2019-12-12 09:45:55;17;46.27;-2696.48
2019-12-12 09:45:55;25;35.5;6186.87
2019-12-12 09:45:55;29;459.17;1188.45
2019-12-12 09:45:55;32;368.35;-9524.58
2019-12-12 09:45:55;40;404.8;-272.58
2019-12-12 09:45:55;92;293.25;8415.68
2020-01-09 09:22:56;2;373.84;-1256.92
2020-01-09 09:22:56;7;159.3;2020.36
2020-01-09 09:22:56;19;390.58;4743.96
2020-01-09 09:22:56;26;186.33;7714.57
2020-01-09 09:22:56;30;111.37;9444.79
2020-01-09 09:22:56;57;123.38;1553.79
2020-01-09 09:22:56;69;161.75;-2988.5
2020-01-09 09:22:56;75;327.49;117.29
2020-01-11 09:22:58;11;3.23;6141.34
2020-01-11 09:22:58;15;259.28;-738.85
2020-01-11 09:22:58;20;426.91;-4408.07
2020-01-11 09:22:58;21;139.36;-4641.49
2020-01-11 09:22:58;36;258.33;6417.15
2020-01-11 09:22:58;59;222.41;-9818.51
2019-12-22 07:21:38;12;175.32;5400.48
2019-12-22 07:21:38;16;268.81;-4864.48
2019-12-22 07:21:38;27;261.86;-8182.15
2019-12-22 07:21:38;51;283.59;1960.0
2019-12-22 07:21:38;56;262.25;5968.65
2019-12-22 07:21:38;81;498.96;1723.48
2019-12-22 07:21:38;89;65.49;-424.66
2019-12-13 00:49:44;3;80.07;8219.23
2019-12-13 00:49:44;9;434.95;7196.27
2019-12-13 00:49:44;22;394.56;4001.29
2019-12-13 00:49:44;23;6.9;-5532.18
2019-12-13 00:49:44;48;191.8;-1780.38
2019-12-13 00:49:44;68;341.79;9901.11
2019-12-13 00:49:44;71;267.32;8835.2
2019-12-13 00:49:44;73;49.44;-2851.3
2019-12-13 00:49:44;85;247.11;-8127.89
2019-12-02 22:37:52;24;103.44;-1733.88
2019-12-02 22:37:52;33;82.61;6753.01
2019-12-02 22:37:52;35;183.67;8734.15
2019-12-02 22:37:52;55;320.59;6239.13
2019-12-02 22:37:52;63;65.74;-9561.9
2019-12-02 22:37:52;70;485.47;-9886.89
2019-12-02 22:37:52;72;56.07;-7798.42
2019-12-02 22:37:52;82;269.21;-4843.77
2019-12-02 22:37:52;96;155.33;35.51
2020-01-30 18:11:01;6;188.65;-780.5
2020-01-30 18:11:01;18;166.71;4188.6
2020-01-30 18:11:01;49;25.08;-7422.24
2020-01-30 18:11:01;50;335.25;3710.04
2020-01-30 18:11:01;60;465.02;3934.39
2020-01-30 18:11:01;64;460.8;-6583.2
2020-01-30 18:11:01;86;332.43;3173.74
2020-01-30 18:11:01;90;384.3;-2447.83
2020-01-30 18:11:01;95;428.84;-1186.42
2019-12-21 14:46:38;3;463.87;-1256.63
2019-12-21 14:46:38;9;86.83;7200.82
2019-12-21 14:46:38;22;225.44;3835.99
2019-12-21 14:46:38;23;407.05;-6603.73
2019-12-21 14:46:38;48;387.44;2199.09
2019-12-21 14:46:38;68;18.05;6977.4
2019-12-21 14:46:38;71;454.15;5323.2
2019-12-21 14:46:38;73;208.91;3137.66
2019-12-21 14:46:38;85;332.47;-5822.14
2020-02-17 20:11:58;5;339.08;1820.64
2020-02-17 20:11:58;43;193.99;2845.01
2020-02-17 20:11:58;44;402.67;-5101.79
2020-02-17 20:11:58;67;318.58;-3695.4
2019-12-27 05:35:56;11;97.23;559.47
2019-12-27 05:35:56;15;94.39;-9127.11
2019-12-27 05:35:56;20;402.5;-8225.63
2019-12-27 05:35:56;21;243.44;-9282.04
2019-12-27 05:35:56;36;435.29;2327.67
2019-12-27 05:35:56;59;239.9;6416.92
2020-01-10 20:27:46;14;287.98;5145.53
2020-01-10 20:27:46;31;186.18;2313.26
2020-01-10 20:27:46;53;471.85;-6385.24
2020-01-10 20:27:46;62;281.06;-1625.87
2020-01-10 20:27:46;77;71.44;-8351.86
2020-01-10 20:27:46;79;51.31;-1946.37
2020-01-10 20:27:46;83;265.14;-9166.63
2020-01-10 20:27:46;94;248.86;-970.13
2019-12-31 17:03:56;14;37.07;2943.97
2019-12-31 17:03:56;31;273.96;6830.54
2019-12-31 17:03:56;53;371.78;-9949.73
2019-12-31 17:03:56;62;470.34;4749.26
2019-12-31 17:03:56;77;154.75;1588.52
2019-12-31 17:03:56;79;354.42;-6049.76
2019-12-31 17:03:56;83;160.66;3284.92
2019-12-31 17:03:56;94;303.51;4474.46
2020-02-22 03:57:02;4;389.83;-3085.44
2020-02-22 03:57:02;17;466.52;-3808.99
2020-02-22 03:57:02;25;448.89;-4409.9
2020-02-22 03:57:02;29;240.02;-3032.5
2020-02-22 03:57:02;32;23.18;7285.2
2020-02-22 03:57:02;40;480.56;254.29
2020-02-22 03:57:02;92;397.81;-2904.73
2020-02-11 17:57:34;12;481.16;-1265.14
2020-02-11 17:57:34;16;238.09;-7427.64
2020-02-11 17:57:34;27;201.44;9737.9
2020-02-11 17:57:34;51;289.41;-6845.32
2020-02-11 17:57:34;56;67.18;4456.87
2020-02-11 17:57:34;81;347.92;6595.58
2020-02-11 17:57:34;89;189.66;-1032.75
2020-03-09 02:08:16;24;488.75;-5963.01
2020-03-09 02:08:16;33;214.33;-5063.08
2020-03-09 02:08:16;35;246.76;37.87
2020-03-09 02:08:16;55;258.47;-5235.08
2020-03-09 02:08:16;63;428.64;-817.74
2020-03-09 02:08:16;70;267.08;-1500.93
2020-03-09 02:08:16;72;116.86;-9583.35
2020-03-09 02:08:16;82;85.73;682.29
2020-03-09 02:08:16;96;236.9;-1566.28
2020-03-08 12:56:21;11;70.08;-3268.76
2020-03-08 12:56:21;15;1.54;9685.43
2020-03-08 12:56:21;20;77.07;5427.85
2020-03-08 12:56:21;21;470.23;-4085.69
2020-03-08 12:56:21;36;369.31;-5277.96
2020-03-08 12:56:21;59;44.15;8634.39
2020-01-24 13:57:21;1;281.99;6529.89
2020-01-24 13:57:21;10;45.13;4619.0
2020-01-24 13:57:21;13;327.76;2173.33
2020-01-24 13:57:21;28;246.01;1529.59
2020-01-24 13:57:21;58;34.22;6129.24
2020-01-24 13:57:21;91;63.73;-1722.24
2020-01-24 13:57:21;97;452.07;-2909.99
2020-02-04 13:46:31;5;19.84;8726.77
2020-02-04 13:46:31;43;414.32;6317.47
2020-02-04 13:46:31;44;89.43;4486.28
2020-02-04 13:46:31;67;267.8;-1971.21
2019-12-11 01:51:56;4;285.19;4411.14
2019-12-11 01:51:56;17;67.58;-1860.46
2019-12-11 01:51:56;25;195.18;3388.51
2019-12-11 01:51:56;29;361.24;-511.22
2019-12-11 01:51:56;32;21.81;-851.9
2019-12-11 01:51:56;40;18.18;4706.35
2019-12-11 01:51:56;92;332.32;-7160.71
2019-12-31 12:48:33;11;145.14;1923.67
2019-12-31 12:48:33;15;168.83;9700.95
2019-12-31 12:48:33;20;354.92;9431.81
2019-12-31 12:48:33;21;256.16;-9023.12
2019-12-31 12:48:33;36;378.13;-201.48
2019-12-31 12:48:33;59;165.11;-208.98
2020-01-15 07:20:23;34;329.16;-894.49
2020-01-15 07:20:23;46;25.14;2844.2
2020-01-15 07:20:23;47;421.67;-5998.95
2020-01-15 07:20:23;52;111.02;-7229.19
2020-01-15 07:20:23;74;447.3;4071.33
2020-01-15 07:20:23;78;301.85;-5826.59
2020-01-15 07:20:23;84;78.35;9293.29
2020-01-09 07:59:34;14;42.93;-3984.88
2020-01-09 07:59:34;31;32.24;6342.19
2020-01-09 07:59:34;53;430.64;8682.64
2020-01-09 07:59:34;62;78.81;1988.59
2020-01-09 07:59:34;77;482.65;-1614.6
2020-01-09 07:59:34;79;54.46;8807.6
2020-01-09 07:59:34;83;288.96;-3746.66
2020-01-09 07:59:34;94;232.8;-6060.52
2020-01-02 11:34:52;14;306.73;-4249.08
2020-01-02 11:34:52;31;486.44;-386.05
2020-01-02 11:34:52;53;84.6;-6769.74
2020-01-02 11:34:52;62;254.77;-9868.45
2020-01-02 11:34:52;77;467.17;4493.72
2020-01-02 11:34:52;79;97.47;7296.45
2020-01-02 11:34:52;83;291.84;-7458.3
2020-01-02 11:34:52;94;145.75;5257.37
2019-12-01 20:09:19;8;350.96;-7433.8
2019-12-01 20:09:19;45;270.45;9028.58
2019-12-01 20:09:19;61;64.76;-567.07
2019-12-01 20:09:19;87;452.2;3678.67
2019-12-01 20:09:19;88;466.59;7389.79
2019-12-01 20:09:19;93;444.72;-192.74
2020-01-19 09:35:04;4;182.23;7264.99
2020-01-19 09:35:04;17;22.91;259.69
2020-01-19 09:35:04;25;107.23;2322.76
2020-01-19 09:35:04;29;141.26;-8922.46
2020-01-19 09:35:04;32;416.78;5724.84
2020-01-19 09:35:04;40;258.96;-2540.43
2020-01-19 09:35:04;92;466.29;4534.12
2020-01-13 12:02:34;24;478.8;-3882.05
2020-01-13 12:02:34;33;438.41;2333.87
2020-01-13 12:02:34;35;227.33;-1806.9
2020-01-13 12:02:34;55;495.76;-2459.83
2020-01-13 12:02:34;63;483.25;-884.22
2020-01-13 12:02:34;70;175.57;4911.31
2020-01-13 12:02:34;72;287.56;-9470.52
2020-01-13 12:02:34;82;323.65;-3850.8
2020-01-13 12:02:34;96;316.26;-1571.75
2020-02-20 05:38:51;2;96.04;-5855.27
2020-02-20 05:38:51;7;369.39;6634.79
2020-02-20 05:38:51;19;453.92;-5867.72
2020-02-20 05:38:51;26;164.63;6423.95
2020-02-20 05:38:51;30;386.07;-8663.47
2020-02-20 05:38:51;57;407.28;-1183.86
2020-02-20 05:38:51;69;326.71;-7013.78
2020-02-20 05:38:51;75;189.33;-5926.35
2020-02-20 07:02:23;4;24.41;-2243.79
2020-02-20 07:02:23;17;379.08;2310.09
2020-02-20 07:02:23;25;224.63;8689.41
2020-02-20 07:02:23;29;470.07;-4730.77
2020-02-20 07:02:23;32;321.35;4924.88
2020-02-20 07:02:23;40;127.68;8818.2
2020-02-20 07:02:23;92;227.94;7186.18
2020-01-30 06:03:15;8;478.41;8790.42
2020-01-30 06:03:15;45;405.85;2289.57
2020-01-30 06:03:15;61;324.83;497.63
2020-01-30 06:03:15;87;80.97;-2723.07
2020-01-30 06:03:15;88;486.99;3303.19
2020-01-30 06:03:15;93;376.79;7157.82
2020-03-02 10:23:53;8;118.66;7098.73
2020-03-02 10:23:53;45;268.13;-744.5
2020-03-02 10:23:53;61;292.47;-9581.93
2020-03-02 10:23:53;87;386.22;-9526.31
2020-03-02 10:23:53;88;231.49;-3422.04
2020-03-02 10:23:53;93;173.21;-175.11
2020-01-29 17:23:11;1;304.17;8406.63
2020-01-29 17:23:11;10;421.51;7181.0
2020-01-29 17:23:11;13;451.73;-7875.15
2020-01-29 17:23:11;28;173.59;1563.55
2020-01-29 17:23:11;58;321.49;4241.8
